module_id,module_code,module_title,module_type,host_department,primary_lead_name,primary_lead_m3_score,collaborator_rank,collaborator_name,collaborator_position,collaborator_department,collaboration_aspect,aspect_affinity_score,collaboration_suitability_score,rationale
module_69fe110d69787cf5,N/A,Personality and Close Relationships,taught_academic,Department of Life Sciences,Dr Stanley Gaines,0.412626,1,Dr Ezgi Merdin Uygur,Lecturer in Digital Marketing,Business Analytics and Marketing,Behavioural Psychology & Cognitive Science,0.35581016540527344,0.3341059803962707,Enriches 'Personality and Close Relationships' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Stanley Gaines's (Department of Life Sciences) core delivery with external domain perspectives from Business Analytics and Marketing.
module_6a030c6e998e11c6,N/A,Developing Skills for Practice,taught_academic,Department of Health Sciences,Dr Allison Wiseman,0.45199,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.4974305883049965,Enriches 'Developing Skills for Practice' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Allison Wiseman's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_6a8188fb42d35b0c,N/A,Research Methods in Information Systems and Computer Science,taught_academic,Computer Science,Dr Alan Serrano-Rico,0.33693,1,Professor Simon Shaw,Professor,Mathematics,"Computational Modeling, Numerical Simulation & Algorithms",0.4839523136615753,0.368950679898262,"Enriches 'Research Methods in Information Systems and Computer Science' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Alan Serrano-Rico's (Computer Science) core delivery with external domain perspectives from Mathematics."
module_6a8188fb42d35b0c,N/A,Research Methods in Information Systems and Computer Science,taught_academic,Computer Science,Dr Alan Serrano-Rico,0.33693,2,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.4440687716007232,Enriches 'Research Methods in Information Systems and Computer Science' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Alan Serrano-Rico's (Computer Science) core delivery with external domain perspectives from Department of Life Sciences.
module_6a8188fb42d35b0c,N/A,Research Methods in Information Systems and Computer Science,taught_academic,Computer Science,Dr Alan Serrano-Rico,0.33693,3,Dr Arthi Manohar,Senior Lecturer in Design,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.5057911276817322,0.4402577698230743,"Enriches 'Research Methods in Information Systems and Computer Science' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Alan Serrano-Rico's (Computer Science) core delivery with external domain perspectives from Brunel Design School."
module_6ac708c58f5f7214,ME5661,Strategy and Business Planning,taught_academic,Mechanical and Aerospace Engineering,Dr Susan Grant,0.180556,1,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.572878286242485,"Enriches 'Strategy and Business Planning' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Susan Grant's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_6ae14b3f91da09ac,SA5XXH,Global Health: Critical Perspectives,taught_academic,Social and Political Sciences,Professor James Staples,0.432601,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5129871994256973,Enriches 'Global Health: Critical Perspectives' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Professor James Staples's (Social and Political Sciences) core delivery with external domain perspectives from Computer Science.
module_6b111bf79b77f2cc,N/A,Digital Photography and Video Production,taught_academic,Computer Science,Dr Nadine Aburumman,0.219553,1,Professor Vanja Garaj,Professor of Design,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.5111984014511108,0.46062118411064146,"Enriches 'Digital Photography and Video Production' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Nadine Aburumman's (Computer Science) core delivery with external domain perspectives from Brunel Design School."
module_6b45a6d4027d8c48,N/A,Psychology of Social Media,taught_academic,Department of Life Sciences,Dr Charlotte Kerner,0.39893,1,Dr Soohyun Jeon,Lecturer in Information Systems,Business Analytics and Marketing,Behavioural Psychology & Cognitive Science,0.3749326169490814,0.4015223294496536,Enriches 'Psychology of Social Media' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Charlotte Kerner's (Department of Life Sciences) core delivery with external domain perspectives from Business Analytics and Marketing.
module_6b45a6d4027d8c48,N/A,Psychology of Social Media,taught_academic,Department of Life Sciences,Dr Charlotte Kerner,0.39893,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4903616994619369,"Enriches 'Psychology of Social Media' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Charlotte Kerner's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science."
module_6b80bd7fec20c2c3,SA5634,Environment and Sustainability for Business,taught_academic,Social and Political Sciences,Dr Nibedita Mukherjee,0.477823,1,Dr Kok Siew Ng,Senior Lecturer in Chemical Engineering,Chemical Engineering,Environmental Sustainability & Clean Tech,0.5538634061813354,0.5494469702243805,Enriches 'Environment and Sustainability for Business' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Nibedita Mukherjee's (Social and Political Sciences) core delivery with external domain perspectives from Chemical Engineering.
module_6b80bd7fec20c2c3,SA5634,Environment and Sustainability for Business,taught_academic,Social and Political Sciences,Dr Nibedita Mukherjee,0.477823,2,Dr Ambrose Egwuonwu,Lecturer (Education) in Accounting & Finance,"Economics, Finance and Accounting","Business Analytics, Enterprise Strategy & Management",0.6006503701210022,0.5206672549247742,"Enriches 'Environment and Sustainability for Business' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Nibedita Mukherjee's (Social and Political Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6bc8fedcff87bd09,PY5632,Cognitive Psychology,taught_academic,Department of Life Sciences,Dr Andre J. Szameitat,0.530679,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.5018712759017945,"Enriches 'Cognitive Psychology' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Andre J. Szameitat's (Department of Life Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6bfaad09b3f0d2b4,N/A,Design for Sustainable Systems,taught_academic,Brunel Design School,Dr Fabrizio Ceschin,0.574986,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.44797120094299314,"Enriches 'Design for Sustainable Systems' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Fabrizio Ceschin's (Brunel Design School) core delivery with external domain perspectives from Computer Science."
module_6bfaad09b3f0d2b4,N/A,Design for Sustainable Systems,taught_academic,Brunel Design School,Dr Fabrizio Ceschin,0.574986,2,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.5582179188728332,Enriches 'Design for Sustainable Systems' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Fabrizio Ceschin's (Brunel Design School) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_6c03a0b6a759a493,SP26GG,"Policy and Practice in Physical Education, Sports Coaching and Sport Development (Macro Analysis)",taught_academic,Department of Life Sciences,Dr Laura Hills,0.453618,1,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.4958750307559967,"Enriches 'Policy and Practice in Physical Education, Sports Coaching and Sport Development (Macro Analysis)' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Laura Hills's (Department of Life Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6c0639a133e4608e,MG55AA,"AI Sustainability, Ethics, Governance and Regulations",taught_academic,"Strategy, Entrepreneurship and Management",Dr Asieh Hosseini Tabaghdehi,0.430662,1,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.41603083610534664,"Enriches 'AI Sustainability, Ethics, Governance and Regulations' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Asieh Hosseini Tabaghdehi's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_6c0639a133e4608e,MG55AA,"AI Sustainability, Ethics, Governance and Regulations",taught_academic,"Strategy, Entrepreneurship and Management",Dr Asieh Hosseini Tabaghdehi,0.430662,2,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.49683468937873837,"Enriches 'AI Sustainability, Ethics, Governance and Regulations' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Asieh Hosseini Tabaghdehi's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6c0639a133e4608e,MG55AA,"AI Sustainability, Ethics, Governance and Regulations",taught_academic,"Strategy, Entrepreneurship and Management",Dr Asieh Hosseini Tabaghdehi,0.430662,3,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.46513505578041076,"Enriches 'AI Sustainability, Ethics, Governance and Regulations' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Asieh Hosseini Tabaghdehi's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Department of Life Sciences."
module_6c368c19f825b680,GD3601,Film and Video Games,taught_academic,Arts and Humanities,Dr Andra Ivanescu,0.484848,1,Dr Harry Agius,Senior Lecturer in Computing,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.49546897411346436,0.5164496779441834,"Enriches 'Film and Video Games' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Andra Ivanescu's (Arts and Humanities) core delivery with external domain perspectives from Brunel Design School."
module_6c368c19f825b680,GD3601,Film and Video Games,taught_academic,Arts and Humanities,Dr Andra Ivanescu,0.484848,2,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.4672459065914154,"Enriches 'Film and Video Games' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Andra Ivanescu's (Arts and Humanities) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6c3960fe910c65d3,MS1703,"Health Systems, Technologies and Population Health",taught_academic,Brunel Medical School,Unassigned Lead,0.0,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5298788487911225,"Enriches 'Health Systems, Technologies and Population Health' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Unassigned Lead's (Brunel Medical School) core delivery with external domain perspectives from Computer Science."
module_6c6b6850905f895f,N/A,"Sustainability, Policy and Governance",taught_academic,Civil and Environmental Engineering,Dr Eleni Iacovidou,0.449145,1,Dr Kok Siew Ng,Senior Lecturer in Chemical Engineering,Chemical Engineering,Environmental Sustainability & Clean Tech,0.5538634061813354,0.5405230998992919,"Enriches 'Sustainability, Policy and Governance' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Eleni Iacovidou's (Civil and Environmental Engineering) core delivery with external domain perspectives from Chemical Engineering."
module_6c7c594bdc30ab6a,MG5618,"MG5618 Contemporary HRM: Policy, Development and Evaluation",taught_academic,"Strategy, Entrepreneurship and Management",Dr Ozlem Ayaz,0.365564,1,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5277637094259262,"Enriches 'MG5618 Contemporary HRM: Policy, Development and Evaluation' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Ozlem Ayaz's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_6c936f9ebfab7c57,LX2083,Trusts,taught_academic,Social and Political Sciences,Dr Martin Hansen,0.209886,1,Dr Rumyana Neykova,Senior Lecturer in Computer Science,Computer Science,"Cybersecurity, Cryptography & Digital Trust",0.4467697739601135,0.39774406254291533,"Enriches 'Trusts' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Dr Martin Hansen's (Social and Political Sciences) core delivery with external domain perspectives from Computer Science."
module_6c936f9ebfab7c57,LX2083,Trusts,taught_academic,Social and Political Sciences,Dr Martin Hansen,0.209886,2,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.6263435781002044,"Enriches 'Trusts' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Dr Martin Hansen's (Social and Political Sciences) core delivery with external domain perspectives from Brunel Law School."
module_6ceace9fd0209d7d,PY5631,"Social Psychology, Development and Individual Differences",taught_academic,Department of Life Sciences,Dr Nicole Wen,0.48216,1,Dr Soohyun Jeon,Lecturer in Information Systems,Business Analytics and Marketing,Behavioural Psychology & Cognitive Science,0.3749326169490814,0.3575876384973526,"Enriches 'Social Psychology, Development and Individual Differences' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Nicole Wen's (Department of Life Sciences) core delivery with external domain perspectives from Business Analytics and Marketing."
module_6ceace9fd0209d7d,PY5631,"Social Psychology, Development and Individual Differences",taught_academic,Department of Life Sciences,Dr Nicole Wen,0.48216,2,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.49298296719789503,"Enriches 'Social Psychology, Development and Individual Differences' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Nicole Wen's (Department of Life Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6cf6aebc55b89bf6,N/A,Psychology of Religion,taught_academic,Department of Life Sciences,Dr Aiyana Willard,0.473347,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.46901779174804686,"Enriches 'Psychology of Religion' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Aiyana Willard's (Department of Life Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6cf6aebc55b89bf6,N/A,Psychology of Religion,taught_academic,Department of Life Sciences,Dr Aiyana Willard,0.473347,2,Dr Soohyun Jeon,Lecturer in Information Systems,Business Analytics and Marketing,Behavioural Psychology & Cognitive Science,0.3749326169490814,0.30848435312509537,Enriches 'Psychology of Religion' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Aiyana Willard's (Department of Life Sciences) core delivery with external domain perspectives from Business Analytics and Marketing.
module_6d0916c9d25621d0,ES5625,Strategic Sustainable Development,taught_academic,Department of Life Sciences,Professor Vassil Girginov,0.181626,1,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.5420230984687805,Enriches 'Strategic Sustainable Development' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Professor Vassil Girginov's (Department of Life Sciences) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_6d0916c9d25621d0,ES5625,Strategic Sustainable Development,taught_academic,Department of Life Sciences,Professor Vassil Girginov,0.181626,2,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5280594050884246,"Enriches 'Strategic Sustainable Development' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Professor Vassil Girginov's (Department of Life Sciences) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_6d0d1cb30f0de610,N/A,Pharmacology and Prescribing Ready,taught_academic,Department of Health Sciences,Dr Allison Wiseman,0.369841,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5202788472175598,Enriches 'Pharmacology and Prescribing Ready' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Allison Wiseman's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_6d3b272f12b91990,N/A,Nursing in Society (Mental Health),taught_academic,Department of Health Sciences,Mrs Nessie Shia,0.528944,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.46897811740636824,Enriches 'Nursing in Society (Mental Health)' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Mrs Nessie Shia's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_6d4024d85ece6b0e,EE5657,Artificial Intelligence Systems Techniques,taught_academic,Electronic and Electrical Engineering,Professor Tatiana Kalganova,0.381086,1,Dr Diana Suleimenova,Lecturer in Computer Science,Computer Science,"Computational Modeling, Numerical Simulation & Algorithms",0.48383790254592896,0.4277009308338165,"Enriches 'Artificial Intelligence Systems Techniques' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Professor Tatiana Kalganova's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Computer Science."
module_6d4024d85ece6b0e,EE5657,Artificial Intelligence Systems Techniques,taught_academic,Electronic and Electrical Engineering,Professor Tatiana Kalganova,0.381086,2,Dr Fotios Spyridonis,Senior Lecturer in Computer Science,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5139667391777039,0.4768499910831451,"Enriches 'Artificial Intelligence Systems Techniques' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Professor Tatiana Kalganova's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Computer Science."
module_6d4024d85ece6b0e,EE5657,Artificial Intelligence Systems Techniques,taught_academic,Electronic and Electrical Engineering,Professor Tatiana Kalganova,0.381086,3,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.44488740861415854,"Enriches 'Artificial Intelligence Systems Techniques' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Professor Tatiana Kalganova's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_6d53130f7d34459d,N/A,Advanced 3D CGI and Compositing,taught_academic,Computer Science,Dr Nadine Aburumman,0.300275,1,Professor Vanja Garaj,Professor of Design,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.5111984014511108,0.4642037749290466,"Enriches 'Advanced 3D CGI and Compositing' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Nadine Aburumman's (Computer Science) core delivery with external domain perspectives from Brunel Design School."
module_6d5ec59b25bcfbed,N/A,Creative Journaling,taught_academic,Arts and Humanities,Dr Ellie Reed,0.29027,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.44546480178833003,"Enriches 'Creative Journaling' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Ellie Reed's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_6d9a6ab60941c666,CE5636,Civil Engineering with Artificial Intelligence,taught_academic,Civil and Environmental Engineering,Dr Rabee Shamass,0.379519,1,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.6158390820026397,"Enriches 'Civil Engineering with Artificial Intelligence' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Dr Rabee Shamass's (Civil and Environmental Engineering) core delivery with external domain perspectives from Brunel Law School."
module_6d9a6ab60941c666,CE5636,Civil Engineering with Artificial Intelligence,taught_academic,Civil and Environmental Engineering,Dr Rabee Shamass,0.379519,2,Dr Diana Suleimenova,Lecturer in Computer Science,Computer Science,"Computational Modeling, Numerical Simulation & Algorithms",0.48383790254592896,0.468269020318985,"Enriches 'Civil Engineering with Artificial Intelligence' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Rabee Shamass's (Civil and Environmental Engineering) core delivery with external domain perspectives from Computer Science."
module_6d9a6ab60941c666,CE5636,Civil Engineering with Artificial Intelligence,taught_academic,Civil and Environmental Engineering,Dr Rabee Shamass,0.379519,3,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.4527145683765411,"Enriches 'Civil Engineering with Artificial Intelligence' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Rabee Shamass's (Civil and Environmental Engineering) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_6de722dd2c95bf37,MN5562,Computer Aided Engineering 1,taught_academic,Mechanical and Aerospace Engineering,Dr Rui Ramos Cardoso,0.29052,1,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.4644149273633956,Enriches 'Computer Aided Engineering 1' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Rui Ramos Cardoso's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_6de722dd2c95bf37,MN5562,Computer Aided Engineering 1,taught_academic,Mechanical and Aerospace Engineering,Dr Rui Ramos Cardoso,0.29052,2,Dr Diana Suleimenova,Lecturer in Computer Science,Computer Science,"Computational Modeling, Numerical Simulation & Algorithms",0.48383790254592896,0.4622957944869995,"Enriches 'Computer Aided Engineering 1' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Rui Ramos Cardoso's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Computer Science."
module_6e35adcdf5efaf6a,N/A,Virtual Production,taught_academic,Computer Science,Dr Nadine Aburumman,0.344808,1,Professor David Gallear,Vice Dean Education/Professor - Operations Management,Business Analytics and Marketing,Environmental Sustainability & Clean Tech,0.5589849948883057,0.47543257474899286,Enriches 'Virtual Production' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Nadine Aburumman's (Computer Science) core delivery with external domain perspectives from Business Analytics and Marketing.
module_6e35adcdf5efaf6a,N/A,Virtual Production,taught_academic,Computer Science,Dr Nadine Aburumman,0.344808,2,Professor Vanja Garaj,Professor of Design,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.5111984014511108,0.4740839064121246,"Enriches 'Virtual Production' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Nadine Aburumman's (Computer Science) core delivery with external domain perspectives from Brunel Design School."
module_6e4cf4ca3f2fcd94,N/A,Wargame Analysis and Research Methods,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.429638,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.5092067420482635,"Enriches 'Wargame Analysis and Research Methods' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6e4cf4ca3f2fcd94,N/A,Wargame Analysis and Research Methods,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.429638,2,Dr Harry Agius,Senior Lecturer in Computing,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.49546897411346436,0.5152680397033691,"Enriches 'Wargame Analysis and Research Methods' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Brunel Design School."
module_6e72611a1d06b118,FM2635,Understanding the Film and TV Industries,taught_academic,Arts and Humanities,Dr Sean Holmes,0.389238,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4608343958854675,"Enriches 'Understanding the Film and TV Industries' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Sean Holmes's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_6eefd392540efb64,MU2632,Sound Engineering Theory,taught_academic,Arts and Humanities,Dr Brent Ferguson,0.210534,1,Dr Mingfeng Wang,Senior Lecturer in Robotics and Autonomous Systems,Mechanical and Aerospace Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4567059278488159,0.36929835975170133,"Enriches 'Sound Engineering Theory' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Brent Ferguson's (Arts and Humanities) core delivery with external domain perspectives from Mechanical and Aerospace Engineering."
module_6f331bb5dff1406e,SP2620,"Policy and Practice in Physical Education, Sports Coaching and Sport Development (Macro analysis)",taught_academic,Department of Life Sciences,Dr Laura Hills,0.444818,1,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.49661763608455656,"Enriches 'Policy and Practice in Physical Education, Sports Coaching and Sport Development (Macro analysis)' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Laura Hills's (Department of Life Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_6f331bb5dff1406e,SP2620,"Policy and Practice in Physical Education, Sports Coaching and Sport Development (Macro analysis)",taught_academic,Department of Life Sciences,Dr Laura Hills,0.444818,2,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.48205969929695125,"Enriches 'Policy and Practice in Physical Education, Sports Coaching and Sport Development (Macro analysis)' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Laura Hills's (Department of Life Sciences) core delivery with external domain perspectives from Business Analytics and Marketing."
module_6f48e962b6c76e02,BB3742,The Biology and Treatment of Cancer,taught_academic,Department of Life Sciences,Dr Concetta Bubici,0.382881,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5714400351047515,Enriches 'The Biology and Treatment of Cancer' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Concetta Bubici's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science.
module_6f80cb30664bab76,MG2619,Critical Perspectives in Management,taught_academic,"Strategy, Entrepreneurship and Management",Professor Fiona Denney,0.327043,1,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5433083891868591,"Enriches 'Critical Perspectives in Management' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Professor Fiona Denney's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
